batter,name,pa,k_pct,bb_pct,chase_pct,whiff_pct,barrel_pct
553993,Eugenio Suárez,217,33.17972350230415,7.8341013824884795,31.453362255965292,32.02933985330073,7.1
609280,Miguel Andújar,217,15.668202764976959,3.225806451612903,40.67796610169491,17.201834862385322,4.7
805779,Jacob Wilson,215,11.627906976744185,4.651162790697675,40.58355437665782,13.493975903614459,1.7
671289,Tyler Freeman,215,13.023255813953488,4.186046511627907,30.17902813299233,11.290322580645162,1.2
701675,Nathan Church,210,21.428571428571427,5.238095238095238,44.65558194774347,21.72949002217295,8.6
694728,Brice Matthews,209,32.535885167464116,6.220095693779904,25.57603686635945,34.77157360406091,8.7
650859,Luis Rengifo,209,11.483253588516746,8.61244019138756,30.58823529411765,16.836734693877553,4.8
681297,Colton Cowser,209,28.708133971291865,11.483253588516746,28.661087866108787,31.632653061224488,12.1
606192,Teoscar Hernández,209,27.751196172248804,8.61244019138756,25.835189309576837,26.89295039164491,10.8
668904,Royce Lewis,209,27.272727272727273,8.61244019138756,33.64055299539171,31.645569620253166,12.1
666126,Carlos Cortes,209,11.483253588516746,10.047846889952153,23.883928571428573,17.962466487935657,8.1
677942,Blaze Alexander,207,22.705314009661837,6.280193236714976,29.770992366412212,23.732718894009217,7.1
686681,Michael Massey,207,15.942028985507246,4.3478260869565215,38.3248730964467,18.89168765743073,7.3
669236,Jeremiah Jackson,206,19.41747572815534,1.941747572815534,38.57566765578635,23.902439024390244,6.8
656716,Zach Mckinstry,206,16.990291262135923,10.194174757281553,28.71794871794872,12.307692307692308,2.0
663968,Jake Mangum,206,18.446601941747574,4.854368932038835,48.292682926829265,17.225950782997764,1.3
657656,Ramón Laureano,206,31.553398058252426,9.70873786407767,32.743362831858406,30.14018691588785,14.3
663993,Nathaniel Lowe,204,25.0,11.764705882352942,27.074235807860262,17.41424802110818,11.0
665161,Jeremy Peña,203,17.24137931034483,7.389162561576355,34.88943488943489,26.119402985074625,4.0
641857,Ryan Mcmahon,203,30.541871921182267,7.389162561576355,30.198019801980198,27.851458885941646,11.2
667670,Brent Rooker,203,32.01970443349754,8.866995073891626,31.025641025641026,36.187845303867405,15.4
690976,Alex Freeland,202,27.722772277227723,10.891089108910892,22.065727699530516,25.454545454545453,5.7
681351,Logan O'Hoppe,202,24.752475247524753,6.930693069306931,34.0632603406326,26.203208556149733,10.4
691594,Javier Sanoja,201,10.447761194029852,5.472636815920398,42.81524926686217,11.11111111111111,1.2
669257,Will Smith,201,16.915422885572138,11.442786069651742,21.3302752293578,14.124293785310735,13.4
642086,Dominic Smith,198,13.131313131313131,6.0606060606060606,32.89473684210526,18.46965699208443,6.9
682626,Francisco Álvarez,197,25.380710659898476,7.614213197969543,32.71461716937355,28.840970350404312,17.3
681481,Kerry Carpenter,197,30.456852791878173,8.121827411167512,36.017897091722595,27.806122448979593,11.1
663743,Nick Fortes,197,12.182741116751268,2.5380710659898478,39.21568627450981,13.128491620111731,1.2
680700,Richie Palacios,196,18.877551020408163,11.73469387755102,31.367924528301888,19.653179190751445,3.0
687401,Joey Ortiz,195,18.46153846153846,10.256410256410257,31.202046035805626,17.3374613003096,3.6
810938,Ben Williamson,194,19.587628865979383,8.762886597938145,30.20304568527919,15.723270440251572,1.5
669224,Austin Wells,193,26.94300518134715,10.880829015544041,29.72972972972973,27.956989247311828,6.0
650402,Gleyber Torres,192,17.1875,14.583333333333334,16.42512077294686,19.314641744548286,7.9
687551,Drew Gilbert,189,17.46031746031746,8.465608465608465,24.37673130193906,20.0,2.2
681715,Heriberto Hernandez,189,23.80952380952381,9.523809523809524,25.257731958762886,30.555555555555557,8.8
660688,Keibert Ruiz,187,13.368983957219251,3.2085561497326203,36.928104575163395,13.636363636363637,5.2
664034,Ty France,187,24.59893048128342,4.81283422459893,32.526881720430104,26.785714285714285,12.1
671218,Heliot Ramos,184,26.08695652173913,5.434782608695652,37.121212121212125,24.688279301745634,13.6
687363,Victor Scott,184,23.91304347826087,8.695652173913043,22.085889570552148,23.34384858044164,0.8
670770,Tj Friedl,184,23.91304347826087,7.065217391304348,27.953890489913544,24.422442244224424,2.4
664728,Kyle Isbel,184,22.282608695652176,5.434782608695652,33.52601156069364,14.743589743589743,3.1
666160,Mickey Moniak,183,24.59016393442623,5.46448087431694,42.857142857142854,25.606469002695416,12.0
807799,Masataka Yoshida,181,11.602209944751381,9.392265193370166,29.651162790697676,15.018315018315018,2.1
687093,Vaughn Grissom,180,11.666666666666666,8.88888888888889,26.239067055393587,18.098159509202453,6.5
678391,Jorbit Vivas,179,12.849162011173185,8.379888268156424,27.77777777777778,16.352201257861637,4.4
699912,Jose Fernandez,178,22.471910112359552,3.932584269662921,36.91460055096419,23.076923076923077,3.9
543877,Christian Vázquez,178,16.292134831460675,6.741573033707865,35.43956043956044,16.307692307692307,1.5
691781,Brady House,177,28.24858757062147,7.344632768361582,33.5243553008596,30.434782608695652,10.5
596115,Trevor Story,176,32.38636363636363,4.545454545454546,44.04432132963989,28.09917355371901,3.6
672761,Wenceel Pérez,175,16.571428571428573,8.0,29.09090909090909,16.293929712460063,7.6
694208,Moisés Ballesteros,175,20.571428571428573,9.714285714285714,35.15625,24.148606811145513,9.0
664770,Nathan Lukes,175,15.428571428571429,5.142857142857143,36.440677966101696,16.470588235294116,1.5
805999,A. J. Ewing,173,24.277456647398843,11.560693641618498,26.109660574412533,21.68284789644013,6.4
678218,Brandon Valenzuela,173,24.85549132947977,11.560693641618498,28.767123287671232,23.850574712643677,8.3
694671,Wyatt Langford,173,21.387283236994218,5.780346820809249,28.164556962025316,20.0,8.0
700337,Edgar Quero,172,23.837209302325583,6.976744186046512,27.058823529411764,20.12578616352201,2.6
669707,Jared Triolo,172,25.0,7.558139534883721,23.952095808383234,21.32867132867133,1.8
687221,Dalton Rushing,170,26.470588235294116,9.411764705882353,31.515151515151516,30.063291139240505,10.5
672275,Patrick Bailey,169,25.443786982248522,7.100591715976331,32.06521739130435,24.576271186440678,6.1
805811,Bryce Eldridge,167,22.15568862275449,12.574850299401197,27.083333333333332,21.333333333333332,12.0
679845,Nick Loftin,166,13.25301204819277,10.240963855421686,23.225806451612904,14.624505928853756,6.6
691777,Max Muncy,165,31.515151515151516,6.666666666666667,35.54216867469879,29.320987654320987,11.5
696030,Alejandro Osuna,163,14.723926380368098,8.588957055214724,29.209621993127147,11.387900355871887,0.0
656484,Tristan Gray,163,30.061349693251532,5.521472392638037,39.50617283950617,29.885057471264368,5.8
703607,Henry Bolte,162,27.77777777777778,8.641975308641975,28.125,32.04225352112676,6.3
677588,José Tena,162,33.333333333333336,6.790123456790123,32.05882352941177,32.82208588957055,9.4
680779,Henry Davis,162,20.987654320987655,8.641975308641975,30.689655172413794,22.07792207792208,11.9
596142,Gary Sánchez,158,18.9873417721519,17.088607594936708,20.0,24.034334763948497,10.1
680728,Adrian Del Castillo,157,28.662420382165607,7.643312101910828,29.11764705882353,24.675324675324674,6.0
543309,Kyle Higashioka,156,26.28205128205128,9.615384615384615,28.923076923076923,25.925925925925927,9.1
665966,Carlos Narváez,156,32.05128205128205,7.051282051282051,34.21052631578947,28.698224852071007,7.7
